value,dbpedia-2015,dbpedia-2022-matched,dbpedia-2025,relative_change
predicate_weights/http://dbpedia.org/property/relatedOccupation,0.324430,0.370737,0.378805,0.167602
predicate_weights/http://dbpedia.org/property/lordLieutenantName,0.221740,0.261510,0.258900,0.167583
"nodes/http://dbpedia.org/resource/Frances_Davidson,_Viscountess_Davidson/entropy_weighted",0.191007,0.158835,0.159018,-0.167475
"nodes/http://dbpedia.org/resource/Geoffrey_Hutchinson,_Baron_Ilford/rank_shift",1541.000000,1096.000000,1283.000000,-0.167424
nodes/http://dbpedia.org/resource/Stephen_Collins_(politician)/rank_unweighted,1392.000000,2807.000000,1625.000000,0.167385
"nodes/http://dbpedia.org/resource/Sir_William_Prescott,_1st_Baronet/entropy_weighted",0.184481,0.374544,0.153619,-0.167288
"nodes/http://dbpedia.org/resource/Bel_Air,_Los_Angeles/entropy_weighted",0.188810,0.157496,0.157227,-0.167275
nodes/http://dbpedia.org/resource/George_Greenwood/rank_unweighted,10765.000000,9421.000000,8965.000000,-0.167209
"nodes/http://dbpedia.org/resource/Hendrie_Oakshott,_Baron_Oakshott/entropy_weighted",0.183720,0.174726,0.153025,-0.167072
predicate_weights/http://dbpedia.org/property/previous,0.555217,0.467992,0.462584,-0.166842
nodes/http://dbpedia.org/resource/Mark_Stoneman/unweighted,0.183333,0.266121,0.152745,-0.166840
"nodes/http://dbpedia.org/resource/Sir_William_Mount,_1st_Baronet/rank_weighted",3795.000000,4629.000000,4428.000000,0.166798
"nodes/http://dbpedia.org/resource/Sir_Robert_Aske,_1st_Baronet/unweighted",0.224352,0.492535,0.186945,-0.166736
nodes/http://dbpedia.org/resource/Mammal/entropy_weighted,0.180209,0.151130,0.150165,-0.166720
"nodes/http://dbpedia.org/resource/Bowdon,_Greater_Manchester/entropy_weighted",0.182929,0.159929,0.152433,-0.166712
nodes/http://dbpedia.org/resource/St_Pancras_North_(UK_Parliament_constituency)/rank_unweighted,11046.000000,12514.000000,9205.000000,-0.166667
nodes/http://dbpedia.org/resource/Ray_Hopper/entropy_weighted,0.196556,0.702309,0.163800,-0.166649
nodes/http://dbpedia.org/resource/Oread/unweighted,0.180606,0.150483,0.150517,-0.166601
nodes/http://dbpedia.org/resource/Electoral_district_of_Albert/rank_weighted,13478.000000,2352.000000,11233.000000,-0.166568
nodes/http://dbpedia.org/resource/Jack_Jones_(Silvertown_MP)/unweighted,0.202435,0.198612,0.168716,-0.166567
nodes/http://www.rosbates.com.au//rank_shift,3134.000000,457.000000,2612.000000,-0.166560
nodes/http://dbpedia.org/resource/Chief_Whip_of_the_Labour_Party/rank_shift,1123.000000,-7159.000000,936.000000,-0.166518
predicate_weights/http://dbpedia.org/ontology/officialLanguage,0.277812,0.322489,0.324066,0.166493
nodes/http://dbpedia.org/resource/Tudor_Rees/rank_unweighted,7762.000000,3350.000000,9054.000000,0.166452
"nodes/http://dbpedia.org/resource/James_Gascoyne-Cecil,_4th_Marquess_of_Salisbury/rank_weighted",2243.000000,605.000000,1870.000000,-0.166295
nodes/http://dbpedia.org/resource/Charles_McCurdy/entropy_weighted,0.307010,0.489016,0.255966,-0.166261
nodes/http://dbpedia.org/resource/Steve_Davies_(politician)/unweighted,0.192571,0.338843,0.160556,-0.166250
nodes/http://dbpedia.org/resource/East_Fife_(UK_Parliament_constituency)/rank_weighted,3490.000000,4589.000000,4070.000000,0.166189
nodes/http://dbpedia.org/resource/Earl_of_Scarbrough/rank_shift,2546.000000,1753.000000,2123.000000,-0.166143
nodes/http://dbpedia.org/resource/Electoral_district_of_Sunnybank/rank_unweighted,13031.000000,4792.000000,15196.000000,0.166142
"nodes/http://dbpedia.org/resource/Violet_Mond,_Baroness_Melchett/unweighted",0.195611,0.198831,0.163112,-0.166141
nodes/http://dbpedia.org/resource/Anne_Burrell/unweighted,0.186551,0.152383,0.155562,-0.166114
nodes/http://dbpedia.org/resource/Lord_Randolph_Churchill/entropy_weighted,0.186467,0.261604,0.155500,-0.166070
nodes/http://dbpedia.org/resource/Electoral_district_of_Burdekin/unweighted,0.188269,2.277682,0.157010,-0.166033
nodes/http://dbpedia.org/resource/Lambeth/rank_unweighted,3308.000000,3256.000000,3857.000000,0.165961
nodes/http://dbpedia.org/resource/Co-operative_Party/unweighted,0.179901,1.894995,0.209754,0.165942
nodes/http://dbpedia.org/resource/Hollywood_Hills/entropy_weighted,0.209780,0.235586,0.174970,-0.165934
nodes/http://dbpedia.org/resource/Order_of_Saint_John_(chartered_1888)/entropy_weighted,0.201772,0.248763,0.168292,-0.165930
nodes/http://dbpedia.org/resource/West_Bromwich/entropy_weighted,0.200936,0.210697,0.167612,-0.165844
nodes/http://dbpedia.org/resource/Lewis_Lougher/unweighted,0.183785,0.223488,0.153308,-0.165833
nodes/http://dbpedia.org/resource/Southern_California/unweighted,0.190678,0.409206,0.159061,-0.165812
"nodes/http://dbpedia.org/resource/George_Thomas,_1st_Viscount_Tonypandy/rank_shift",1786.000000,982.000000,1490.000000,-0.165733
nodes/http://dbpedia.org/resource/National_Party_of_Australia/entropy_weighted,0.191002,1.077157,0.159353,-0.165699
"nodes/http://dbpedia.org/resource/George_Brown,_Baron_George-Brown/rank_shift",658.000000,-266.000000,549.000000,-0.165653
nodes/http://dbpedia.org/resource/Financier/rank_unweighted,12652.000000,9077.000000,10557.000000,-0.165586
nodes/http://dbpedia.org/resource/Lady_Anne_Cavendish-Bentinck/entropy_weighted,0.192796,0.200676,0.160875,-0.165568
"nodes/http://dbpedia.org/resource/Compton,_California/rank_unweighted",10562.000000,8503.000000,12310.000000,0.165499
"nodes/http://dbpedia.org/resource/Hugh_Foot,_Baron_Caradon/entropy_weighted",0.183723,0.186931,0.153352,-0.165305
nodes/http://dbpedia.org/resource/George_Herbert_Morrell/unweighted,0.183666,0.191698,0.153308,-0.165290
predicate_weights/http://dbpedia.org/ontology/deputy,0.499617,0.565318,0.582190,0.165272
"nodes/http://dbpedia.org/resource/Wayland,_Norfolk/rank_weighted",20150.000000,16706.000000,16821.000000,-0.165211
nodes/http://dbpedia.org/resource/Viscount_Brentford/unweighted,0.185720,0.172256,0.155039,-0.165200
"nodes/http://dbpedia.org/resource/Winifred_Cavendish-Bentinck,_Duchess_of_Portland/entropy_weighted",0.184603,0.194291,0.154134,-0.165050
nodes/http://dbpedia.org/resource/Des_Booth/rank_unweighted,24030.000000,3619.000000,20064.000000,-0.165044
nodes/http://dbpedia.org/resource/Peter_McKechnie/rank_unweighted,24031.000000,2004.000000,20065.000000,-0.165037
nodes/http://dbpedia.org/resource/John_Hynd/rank_unweighted,2614.000000,6362.000000,3045.000000,0.164881
nodes/http://dbpedia.org/resource/Plymouth/entropy_weighted,0.206437,0.260170,0.172407,-0.164844
nodes/http://dbpedia.org/resource/John_Grant_(Queensland_politician)/rank_weighted,9558.000000,3026.000000,7983.000000,-0.164783
predicate_weights/http://dbpedia.org/ontology/relation,0.585379,0.662330,0.681813,0.164739
nodes/http://dbpedia.org/resource/William_Russell_(Bolton_MP)/entropy_weighted,0.196665,0.277088,0.164277,-0.164684
"nodes/http://dbpedia.org/resource/Sir_Henry_Norman,_1st_Baronet/entropy_weighted",0.181451,0.186919,0.151570,-0.164678
nodes/http://dbpedia.org/resource/Brick/entropy_weighted,0.181710,0.180442,0.151804,-0.164582
nodes/http://dbpedia.org/resource/Aidan_McLindon/unweighted,0.189624,0.578090,0.158430,-0.164508
predicate_weights/http://dbpedia.org/ontology/colour,0.180736,0.234732,0.210458,0.164450
nodes/http://dbpedia.org/resource/John_Hathaway_(politician)/unweighted,0.191557,0.400103,0.160056,-0.164447
nodes/http://dbpedia.org/resource/Edward_Manville/unweighted,0.204643,0.251886,0.170994,-0.164426
"nodes/http://dbpedia.org/resource/Boyle_Heights,_Los_Angeles/rank_unweighted",18640.000000,18927.000000,15576.000000,-0.164378
nodes/http://dbpedia.org/resource/Christine_Smith_(politician)/unweighted,0.186658,0.358489,0.155983,-0.164335
nodes/http://dbpedia.org/resource/Alec_Beechman/unweighted,0.182156,0.165674,0.152225,-0.164315
predicate_weights/http://dbpedia.org/property/blankNameSec,0.258665,0.297342,0.301165,0.164305
nodes/http://dbpedia.org/resource/Electoral_district_of_Toowoomba_North/rank_weighted,12781.000000,1799.000000,10682.000000,-0.164228
nodes/http://dbpedia.org/resource/Mark_Bailey_(politician)/entropy_weighted,0.199127,0.489379,0.166435,-0.164179
nodes/http://dbpedia.org/resource/Angus_Hambro/entropy_weighted,0.263869,0.258556,0.220555,-0.164151
predicate_weights/http://dbpedia.org/property/ceremonialChief,0.302379,0.351788,0.352001,0.164106
nodes/http://dbpedia.org/resource/Rockhampton/rank_weighted,8771.000000,999.000000,7332.000000,-0.164063
nodes/http://dbpedia.org/resource/Civil_engineer/rank_unweighted,6432.000000,12172.000000,7487.000000,0.164024
nodes/http://dbpedia.org/resource/Combined_English_Universities_(UK_Parliament_constituency)/entropy_weighted,0.196880,0.192862,0.164623,-0.163841
nodes/http://dbpedia.org/resource/Fred_Maddison/entropy_weighted,0.204957,0.182249,0.171378,-0.163837
predicate_weights/http://dbpedia.org/property/image,0.662720,0.750900,0.771250,0.163763
"nodes/http://dbpedia.org/resource/David_Lindsay,_28th_Earl_of_Crawford/rank_weighted",1881.000000,640.000000,2189.000000,0.163743
nodes/http://dbpedia.org/resource/Rupert_Brabner/unweighted,0.190689,0.274791,0.159476,-0.163686
"nodes/http://dbpedia.org/resource/Pelham,_New_Hampshire/unweighted",0.219264,0.249600,0.183386,-0.163631
nodes/http://dbpedia.org/resource/Councillor/entropy_weighted,0.205758,0.292888,0.172091,-0.163623
nodes/http://dbpedia.org/resource/Grenadier_Guards/entropy_weighted,0.184628,0.215653,0.214834,0.163606
nodes/http://dbpedia.org/resource/Under-Secretary_of_State_for_Dominion_Affairs/rank_weighted,2066.000000,3134.000000,2404.000000,0.163601
"nodes/http://dbpedia.org/resource/Worcester_County,_Maryland/unweighted",0.283582,0.521788,0.237201,-0.163554
nodes/http://dbpedia.org/resource/Jeff_Seeney/unweighted,0.261030,4.395812,0.218349,-0.163507
nodes/http://dbpedia.org/resource/Coralee_O'Rourke/unweighted,0.195779,0.756861,0.163778,-0.163458
"nodes/http://dbpedia.org/resource/Avondale,_Maryland/rank_weighted",24438.000000,18139.000000,20445.000000,-0.163393
"nodes/http://dbpedia.org/resource/Mount_Rainier,_Maryland/rank_weighted",24439.000000,18140.000000,20446.000000,-0.163386
nodes/http://dbpedia.org/resource/Charles_Thomas-Stanford/unweighted,0.282697,0.159683,0.236520,-0.163343
"nodes/http://dbpedia.org/resource/Catonsville,_Maryland/unweighted",0.207448,0.264562,0.173573,-0.163294
nodes/http://dbpedia.org/resource/Charles_Murchison_(politician)/unweighted,0.227069,0.913344,0.190017,-0.163175
nodes/http://dbpedia.org/resource/Campbell_Newman/entropy_weighted,0.257636,2.484569,0.215612,-0.163115
predicate_weights/http://dbpedia.org/property/partof,0.497216,0.562629,0.578314,0.163105
nodes/http://dbpedia.org/resource/Symondsbury/unweighted,0.185186,0.165700,0.154987,-0.163075
nodes/http://dbpedia.org/resource/Leonard_Plugge/unweighted,0.191605,0.214211,0.160361,-0.163066
predicate_weights/http://dbpedia.org/ontology/child,0.629790,0.722726,0.732438,0.162989
nodes/http://dbpedia.org/resource/Vyvyan_Adams/rank_weighted,4242.000000,6184.000000,3551.000000,-0.162895
nodes/http://dbpedia.org/resource/Di_McCauley/rank_shift,1443.000000,208.000000,1208.000000,-0.162855
"nodes/http://dbpedia.org/resource/Hugh_Seely,_1st_Baron_Sherwood/rank_shift",829.000000,652.000000,694.000000,-0.162847
nodes/http://dbpedia.org/resource/Perthshire/rank_unweighted,5155.000000,6823.000000,5994.000000,0.162755
"nodes/http://dbpedia.org/resource/Riverdale_Park,_Maryland/rank_weighted",24413.000000,18134.000000,20440.000000,-0.162741
nodes/http://dbpedia.org/resource/Rachel_Nolan/unweighted,0.193659,0.982072,0.162155,-0.162678
nodes/http://dbpedia.org/resource/Electoral_district_of_Ashgrove/rank_weighted,25989.000000,6329.000000,21762.000000,-0.162646
nodes/http://dbpedia.org/resource/Aubrey_Herbert/rank_shift,1611.000000,948.000000,1349.000000,-0.162632
nodes/http://dbpedia.org/resource/Walter_Windsor/entropy_weighted,0.194964,0.213666,0.163258,-0.162629
nodes/http://dbpedia.org/resource/Denis_Hinton/rank_shift,2947.000000,1469.000000,2468.000000,-0.162538
nodes/http://dbpedia.org/resource/Louisiana/rank_unweighted,240.000000,75.000000,201.000000,-0.162500
nodes/http://dbpedia.org/resource/Secretary_of_State_for_Commonwealth_Relations/rank_weighted,6782.000000,3531.000000,5680.000000,-0.162489
nodes/http://dbpedia.org/resource/IHF_World_Women's_Handball_Championship/rank_shift,991.000000,134.000000,1152.000000,0.162462
nodes/http://dbpedia.org/resource/Electoral_district_of_Morayfield/entropy_weighted,0.182899,0.293605,0.153192,-0.162419
"nodes/http://dbpedia.org/resource/Frederick_County,_Maryland/entropy_weighted",0.196355,0.422172,0.164473,-0.162367
"nodes/http://dbpedia.org/resource/Jennie_Lee,_Baroness_Lee_of_Asheridge/rank_shift",764.000000,-53.000000,888.000000,0.162304
"nodes/http://dbpedia.org/resource/Perryville,_Maryland/rank_unweighted",19927.000000,15333.000000,16693.000000,-0.162292
"nodes/http://dbpedia.org/resource/Studio_City,_Los_Angeles/unweighted",0.221317,0.204200,0.185409,-0.162250
nodes/http://dbpedia.org/resource/Baron/rank_unweighted,20564.000000,17098.000000,17229.000000,-0.162177
nodes/http://dbpedia.org/resource/Baron_Bolsover/unweighted,0.182660,0.194620,0.153037,-0.162173
nodes/http://dbpedia.org/resource/Comune/rank_shift,-6334.000000,-4507.000000,-7361.000000,-0.162141
predicate_weights/http://dbpedia.org/property/countryAdminDivisionsTitle,0.263111,0.303077,0.305764,0.162111
"nodes/http://dbpedia.org/resource/Auberon_Herbert,_9th_Baron_Lucas/rank_weighted",4153.000000,4345.000000,3480.000000,-0.162052
nodes/http://dbpedia.org/resource/Kate_Jones/unweighted,0.210274,1.625265,0.176211,-0.161994
nodes/http://dbpedia.org/resource/Henry_Fildes/rank_weighted,3168.000000,7389.000000,2655.000000,-0.161932
nodes/http://dbpedia.org/resource/Uckfield/rank_unweighted,7423.000000,6223.000000,8624.000000,0.161794
nodes/http://dbpedia.org/resource/Otsego_Lake_(New_York)/rank_shift,-204.000000,-1617.000000,-237.000000,-0.161765
"nodes/http://dbpedia.org/resource/Bel_Air,_Los_Angeles/rank_unweighted",6763.000000,15278.000000,7857.000000,0.161763
nodes/http://dbpedia.org/resource/Norman_Bower/entropy_weighted,0.258131,0.338687,0.216390,-0.161706
nodes/http://dbpedia.org/resource/Margery_Corbett_Ashby/entropy_weighted,0.186418,0.225278,0.156286,-0.161640
nodes/http://dbpedia.org/resource/New_Hampshire_Senate/entropy_weighted,0.205378,0.229258,0.172191,-0.161593
nodes/http://dbpedia.org/resource/M._Philips_Price/rank_weighted,4190.000000,3198.000000,4867.000000,0.161575
nodes/http://www.Hagerstownmd.org/rank_weighted,23520.000000,17560.000000,19721.000000,-0.161522
nodes/http://dbpedia.org/resource/Anthony_Eden/entropy_weighted,0.583091,1.435107,0.488970,-0.161418
nodes/http://dbpedia.org/resource/Lyon/entropy_weighted,0.201121,0.201565,0.168660,-0.161400
nodes/http://dbpedia.org/resource/Tom_Henderson_(Labour_politician)/entropy_weighted,0.192489,0.197033,0.161433,-0.161337
nodes/http://dbpedia.org/resource/Financier/rank_weighted,13773.000000,8763.000000,11551.000000,-0.161330
"nodes/http://dbpedia.org/resource/Atwater_Village,_Los_Angeles/rank_weighted",7848.000000,8808.000000,6582.000000,-0.161315
nodes/http://dbpedia.org/resource/Arthur_Henry_Aylmer_Morton/unweighted,0.192929,0.283517,0.224048,0.161301
nodes/http://dbpedia.org/resource/Carryn_Sullivan/unweighted,0.187140,0.330057,0.156957,-0.161284
nodes/http://dbpedia.org/resource/Thomas_Gibson_Bowles/unweighted,0.261310,0.517579,0.303433,0.161199
nodes/http://dbpedia.org/resource/P._T._Rajan/entropy_weighted,0.180867,0.209255,0.151715,-0.161179
"nodes/http://dbpedia.org/resource/Nicholas_Eden,_2nd_Earl_of_Avon/unweighted",0.199393,0.335597,0.231525,0.161146
nodes/http://dbpedia.org/resource/Communist_Party_of_Great_Britain/entropy_weighted,0.160968,0.454003,0.186901,0.161106
"nodes/http://dbpedia.org/resource/Wayland,_Norfolk/rank_shift",-1254.000000,-669.000000,-1456.000000,-0.161085
predicate_weights/http://dbpedia.org/property/seats4Title,0.308878,0.356835,0.358627,0.161066
"nodes/http://dbpedia.org/resource/Walter_Rea,_1st_Baron_Rea/unweighted",0.419435,0.627809,0.351902,-0.161011
nodes/http://dbpedia.org/resource/Aidan_McLindon/rank_weighted,9958.000000,1268.000000,8355.000000,-0.160976
nodes/http://dbpedia.org/resource/Electoral_district_of_Cook/rank_unweighted,14384.000000,744.000000,16699.000000,0.160943
nodes/http://dbpedia.org/resource/Surreal_humour/entropy_weighted,0.211653,0.176502,0.177593,-0.160922
nodes/http://dbpedia.org/resource/Ernest_Makins/rank_shift,2766.000000,2063.000000,2321.000000,-0.160882
"nodes/http://dbpedia.org/resource/Gerald_Isaacs,_2nd_Marquess_of_Reading/rank_unweighted",4745.000000,7137.000000,5508.000000,0.160801
nodes/http://dbpedia.org/resource/Peter_Russo_(politician)/rank_shift,2470.000000,152.000000,2073.000000,-0.160729
nodes/http://dbpedia.org/resource/New_York_University/rank_unweighted,921.000000,4802.000000,1069.000000,0.160695
predicate_weights/http://dbpedia.org/property/towns,0.479822,0.547899,0.556926,0.160693
nodes/http://dbpedia.org/resource/Harry_Day_(politician)/rank_unweighted,4301.000000,3377.000000,3610.000000,-0.160660
nodes/http://dbpedia.org/resource/Michael_Alison/rank_weighted,9439.000000,5687.000000,7923.000000,-0.160610
nodes/http://dbpedia.org/resource/Richard_Barnett_(politician)/entropy_weighted,0.190670,0.150125,0.160072,-0.160475
nodes/http://dbpedia.org/resource/Crawford_Greene/rank_unweighted,6226.000000,5917.000000,5227.000000,-0.160456
"nodes/http://dbpedia.org/resource/Frederick_Banbury,_1st_Baron_Banbury_of_Southam/entropy_weighted",0.223915,0.280876,0.187997,-0.160409
"nodes/http://dbpedia.org/resource/Arlington_Heights,_Los_Angeles/entropy_weighted",0.183476,0.161999,0.154047,-0.160395
"nodes/http://dbpedia.org/resource/Vernon,_California/rank_weighted",16699.000000,18137.000000,19377.000000,0.160369
nodes/http://dbpedia.org/resource/Jack_Dempsey_(politician)/entropy_weighted,0.206349,0.798304,0.173270,-0.160305
nodes/http://dbpedia.org/resource/Basil_Nield/rank_shift,1466.000000,1218.000000,1701.000000,0.160300
"nodes/http://dbpedia.org/resource/Los_Feliz,_Los_Angeles/rank_weighted",7350.000000,7547.000000,8528.000000,0.160272
predicate_weights/http://dbpedia.org/ontology/partner,0.481774,0.548770,0.558984,0.160262
nodes/http://dbpedia.org/resource/Honiton/unweighted,0.188638,0.213753,0.158410,-0.160246
nodes/http://dbpedia.org/resource/Electoral_district_of_Surfers_Paradise/rank_unweighted,18395.000000,923.000000,21342.000000,0.160207
"nodes/http://dbpedia.org/resource/Devon,_Pennsylvania/unweighted",0.180009,0.151328,0.151181,-0.160149
nodes/http://dbpedia.org/resource/Austin_Hopkinson/entropy_weighted,0.239407,0.424848,0.201074,-0.160115
"nodes/http://dbpedia.org/resource/Westlake,_Los_Angeles/entropy_weighted",0.184750,0.162813,0.155170,-0.160110
